csvfile,Ensembl,Ensembl_no_version,Expression,logFC,AveExpr,t,P.Value,adj.P.Val,B
TumorVsNormal.csv,ENSG00000115602.17,ENSG00000115602,underexpressed,-3.57772876783303,2.80170071058004,-56.5514666407312,0.0,0.0,923.629598649104
TumorVsNormal.csv,ENSG00000046889.19,ENSG00000046889,underexpressed,-2.87402664840188,2.60644723957434,-56.295364985688,0.0,0.0,918.284011737218
TumorVsNormal.csv,ENSG00000228997.1,ENSG00000228997,underexpressed,-2.21968257665108,1.89636715655055,-56.1211235610625,0.0,0.0,914.652764278736
TumorVsNormal.csv,ENSG00000010319.7,ENSG00000010319,underexpressed,-2.53914930433598,2.99060934144432,-56.0674885643975,0.0,0.0,913.512323943194
TumorVsNormal.csv,ENSG00000237413.5,ENSG00000237413,underexpressed,-3.30388412780048,2.00783887235286,-55.9510805556154,0.0,0.0,911.096022808552
TumorVsNormal.csv,ENSG00000107242.20,ENSG00000107242,underexpressed,-2.40206870179007,2.97456027381908,-55.7888887439449,0.0,0.0,907.683044026403
TumorVsNormal.csv,ENSG00000106034.18,ENSG00000106034,underexpressed,-2.60789914165534,3.12155778884816,-55.7564463863677,0.0,0.0,907.000165986968
TumorVsNormal.csv,ENSG00000206172.8,ENSG00000206172,underexpressed,-3.2776054585093,1.8838204019556,-55.5537572448542,0.0,0.0,902.777287438223
TumorVsNormal.csv,ENSG00000129467.14,ENSG00000129467,underexpressed,-1.74694632872396,2.40900414748552,-55.5352867137065,0.0,0.0,902.386068550413
TumorVsNormal.csv,ENSG00000205038.12,ENSG00000205038,underexpressed,-2.69517307783402,1.68177387308341,-55.5193191202653,0.0,0.0,902.056040775665
TumorVsNormal.csv,ENSG00000043591.6,ENSG00000043591,underexpressed,-2.69782863149501,2.42223813401623,-55.4279997019923,0.0,0.0,900.133252911808
TumorVsNormal.csv,ENSG00000185010.15,ENSG00000185010,underexpressed,-2.22027307856658,3.03245380089111,-55.3703828813162,0.0,0.0,898.909927533094
TumorVsNormal.csv,ENSG00000151718.16,ENSG00000151718,underexpressed,-2.77462775958506,3.99839257379219,-55.362412638346,0.0,0.0,898.730635531923
TumorVsNormal.csv,ENSG00000186198.4,ENSG00000186198,underexpressed,-2.36676093662316,2.47118733827968,-55.326531868273,0.0,0.0,898.003770507749
TumorVsNormal.csv,ENSG00000111052.7,ENSG00000111052,underexpressed,-2.10325338339469,2.22617699472931,-55.2743439653135,0.0,0.0,896.915907100621
TumorVsNormal.csv,ENSG00000114854.8,ENSG00000114854,underexpressed,-3.8106366788624,3.81075569266922,-55.1361055440019,0.0,0.0,893.990496411276
TumorVsNormal.csv,ENSG00000064989.13,ENSG00000064989,underexpressed,-2.80990910315579,4.6059459018405,-55.0310461676174,0.0,0.0,891.774104745601
TumorVsNormal.csv,ENSG00000169252.6,ENSG00000169252,underexpressed,-3.19152605668205,3.99747377713721,-54.95042384939,0.0,0.0,890.083176713864
TumorVsNormal.csv,ENSG00000177098.9,ENSG00000177098,underexpressed,-2.29917604497042,2.59002629324466,-54.9144920034728,0.0,0.0,889.34869501978
TumorVsNormal.csv,ENSG00000142748.13,ENSG00000142748,underexpressed,-4.18851639252761,3.92066961614127,-54.8827050712438,0.0,0.0,888.669340659643
TumorVsNormal.csv,ENSG00000183378.12,ENSG00000183378,underexpressed,-2.78177197024881,1.79954593219143,-54.8223795663287,0.0,0.0,887.42648179118
TumorVsNormal.csv,ENSG00000126785.13,ENSG00000126785,underexpressed,-1.98845683977806,3.41041128901591,-54.8198425754288,0.0,0.0,887.337291861852
TumorVsNormal.csv,ENSG00000162520.15,ENSG00000162520,underexpressed,-1.64513946916541,2.03481683480582,-54.6654412328796,0.0,0.0,884.12638902472
TumorVsNormal.csv,ENSG00000227051.7,ENSG00000227051,underexpressed,-2.51925991715132,3.43161125814288,-54.5706153094723,0.0,0.0,882.094779132513
TumorVsNormal.csv,ENSG00000189292.16,ENSG00000189292,underexpressed,-2.22463167711053,2.09654510544828,-54.3491577358292,0.0,0.0,877.465962360073
TumorVsNormal.csv,ENSG00000035664.11,ENSG00000035664,underexpressed,-2.12245648808488,2.78041391569549,-54.3151859908318,0.0,0.0,876.731217079444
TumorVsNormal.csv,ENSG00000102760.13,ENSG00000102760,underexpressed,-2.96216426461516,7.19363179716332,-54.1962821005654,0.0,0.0,874.231749229338
TumorVsNormal.csv,ENSG00000091428.18,ENSG00000091428,underexpressed,-2.12230004768807,2.65256063446705,-54.1918228265822,0.0,0.0,874.13666215768
TumorVsNormal.csv,ENSG00000165124.18,ENSG00000165124,underexpressed,-3.02378755013483,3.49043946701905,-54.0669085669925,0.0,0.0,871.482915256723
TumorVsNormal.csv,ENSG00000145147.20,ENSG00000145147,underexpressed,-2.85174728502484,3.75877665153727,-53.9722324607514,0.0,0.0,869.480542053267
TumorVsNormal.csv,ENSG00000171049.9,ENSG00000171049,underexpressed,-2.51628335761975,2.48700736235646,-53.9386551452959,0.0,0.0,868.800788674422
TumorVsNormal.csv,ENSG00000288543.1,ENSG00000288543,underexpressed,-2.40516819682594,2.04187134733518,-53.8467598117077,0.0,0.0,866.871219168277
TumorVsNormal.csv,ENSG00000069702.11,ENSG00000069702,underexpressed,-2.76805143393707,3.63552901054065,-53.8425750068053,0.0,0.0,866.744909968027
TumorVsNormal.csv,ENSG00000160801.14,ENSG00000160801,underexpressed,-1.78260610652271,2.17237344467753,-53.7881336880389,0.0,0.0,865.63315558432
TumorVsNormal.csv,ENSG00000152402.11,ENSG00000152402,underexpressed,-2.5525056215079,2.66745839605279,-53.5930686847501,0.0,0.0,861.496145387043
TumorVsNormal.csv,ENSG00000129048.7,ENSG00000129048,underexpressed,-1.79152983317877,2.00646453067153,-53.5083932184774,0.0,0.0,859.727040018952
TumorVsNormal.csv,ENSG00000146966.13,ENSG00000146966,underexpressed,-2.02166182851981,2.86236776009098,-53.4993529230067,0.0,0.0,859.508785654477
TumorVsNormal.csv,ENSG00000148541.13,ENSG00000148541,underexpressed,-1.84181186495202,1.84750363707492,-53.4081211033091,0.0,0.0,857.608652653875
TumorVsNormal.csv,ENSG00000257604.1,ENSG00000257604,underexpressed,-3.62879404988923,2.80710720264995,-53.3794869474685,0.0,0.0,856.980825871443
TumorVsNormal.csv,ENSG00000126218.12,ENSG00000126218,underexpressed,-1.88747708960078,2.34362285011997,-53.3612180428716,0.0,0.0,856.606292050459
TumorVsNormal.csv,ENSG00000243384.1,ENSG00000243384,underexpressed,-2.98974052773597,1.62630739768074,-53.3517265755931,0.0,0.0,856.415689661332
TumorVsNormal.csv,ENSG00000171777.16,ENSG00000171777,underexpressed,-1.4691367427746,2.08518588505503,-53.2188614355559,0.0,0.0,853.604551447905
TumorVsNormal.csv,ENSG00000094963.14,ENSG00000094963,underexpressed,-3.67419851391885,4.6091952112782,-53.1202692938583,0.0,0.0,851.477719022071
TumorVsNormal.csv,ENSG00000183607.10,ENSG00000183607,underexpressed,-3.85434187058274,2.88871470206958,-53.0504324984646,0.0,0.0,850.017212282458
TumorVsNormal.csv,ENSG00000164530.15,ENSG00000164530,underexpressed,-2.69996479330557,1.8736489728036,-53.0390684736343,0.0,0.0,849.795655845498
TumorVsNormal.csv,ENSG00000163072.16,ENSG00000163072,underexpressed,-2.56502761079693,3.26222174630941,-53.030944495926,0.0,0.0,849.585147357026
TumorVsNormal.csv,ENSG00000261371.6,ENSG00000261371,underexpressed,-2.46516491789447,6.49784026447405,-52.939414635964,0.0,0.0,847.654584918919
TumorVsNormal.csv,ENSG00000114812.13,ENSG00000114812,underexpressed,-2.81278081122294,3.05740785156885,-52.93025799404,0.0,0.0,847.458939004162
TumorVsNormal.csv,ENSG00000225329.3,ENSG00000225329,underexpressed,-3.43450149903427,2.94490982731093,-52.879366508492,0.0,0.0,846.386196421276
TumorVsNormal.csv,ENSG00000066056.14,ENSG00000066056,underexpressed,-2.17232977433374,3.78873169230727,-52.8673375035498,0.0,0.0,846.107572117038
TumorVsNormal.csv,ENSG00000118777.12,ENSG00000118777,underexpressed,-1.97188292424093,2.47104273211687,-52.7028655326687,0.0,0.0,842.660365274751
TumorVsNormal.csv,ENSG00000111058.8,ENSG00000111058,underexpressed,-1.75327757243105,2.01242680526594,-52.6798586608843,0.0,0.0,842.186882738799
TumorVsNormal.csv,ENSG00000204301.6,ENSG00000204301,underexpressed,-2.07361551482397,3.36365679455837,-52.6703358575361,0.0,0.0,841.938896094835
TumorVsNormal.csv,ENSG00000174175.17,ENSG00000174175,underexpressed,-2.41785743457849,3.30026729940058,-52.6076648914397,0.0,0.0,840.611543610178
TumorVsNormal.csv,ENSG00000122679.8,ENSG00000122679,underexpressed,-2.98104540878109,5.00668048719002,-52.5830298089434,0.0,0.0,840.086494571043
TumorVsNormal.csv,ENSG00000235505.7,ENSG00000235505,underexpressed,-1.56925392209173,2.31931822844806,-52.5305618601561,0.0,0.0,839.012347470561
TumorVsNormal.csv,ENSG00000157734.14,ENSG00000157734,underexpressed,-1.75224235448842,2.20371579248217,-52.5145291390049,0.0,0.0,838.67497196082
TumorVsNormal.csv,ENSG00000095370.20,ENSG00000095370,underexpressed,-2.05886314993741,3.77445373689009,-52.5109005665019,0.0,0.0,838.54769051594
TumorVsNormal.csv,ENSG00000117069.15,ENSG00000117069,underexpressed,-2.14868819899863,2.85609353750119,-52.2970392595918,0.0,0.0,834.032247670774
TumorVsNormal.csv,ENSG00000239268.3,ENSG00000239268,underexpressed,-2.75650459864524,1.56895949221729,-52.190753792923,0.0,0.0,831.80939663955
TumorVsNormal.csv,ENSG00000117834.13,ENSG00000117834,underexpressed,-2.26165614539,1.94347315263157,-52.1355066090168,0.0,0.0,830.630755560548
TumorVsNormal.csv,ENSG00000184347.15,ENSG00000184347,underexpressed,-2.44810960959643,3.01273551562323,-52.1349662334985,0.0,0.0,830.583239559741
TumorVsNormal.csv,ENSG00000157510.14,ENSG00000157510,underexpressed,-2.04486134844707,3.47868155304368,-52.0415240159083,0.0,0.0,828.584384951595
TumorVsNormal.csv,ENSG00000159723.5,ENSG00000159723,underexpressed,-2.25240883729462,2.27342435132416,-52.0392668934585,0.0,0.0,828.576082119031
TumorVsNormal.csv,ENSG00000173114.13,ENSG00000173114,underexpressed,-2.57651105278066,2.46201875233065,-51.9570018191374,0.0,0.0,826.820086856464
TumorVsNormal.csv,ENSG00000171132.14,ENSG00000171132,underexpressed,-2.11812731962511,3.48535100595484,-51.8738359852488,0.0,0.0,825.01810389965
TumorVsNormal.csv,ENSG00000180871.8,ENSG00000180871,underexpressed,-2.27818909099892,2.25045088963888,-51.8268484331375,0.0,0.0,824.062205356227
TumorVsNormal.csv,ENSG00000064205.10,ENSG00000064205,underexpressed,-2.40952536495865,3.05478245937106,-51.821930633852,0.0,0.0,823.926644496193
TumorVsNormal.csv,ENSG00000163492.15,ENSG00000163492,underexpressed,-2.82152864566722,1.80380308069523,-51.7813790707339,0.0,0.0,823.104351505652
TumorVsNormal.csv,ENSG00000122707.12,ENSG00000122707,underexpressed,-1.82097585626201,3.28671035660724,-51.7185120700074,0.0,0.0,821.718872721553
TumorVsNormal.csv,ENSG00000120913.23,ENSG00000120913,underexpressed,-1.48617387129069,2.62605368230198,-51.5509057351712,0.0,0.0,818.180162329822
TumorVsNormal.csv,ENSG00000111961.18,ENSG00000111961,underexpressed,-2.17630982760186,4.04218496373729,-51.5164502992946,0.0,0.0,817.403382633704
TumorVsNormal.csv,ENSG00000151702.17,ENSG00000151702,underexpressed,-1.95837179970795,3.62183935228096,-51.3761406661578,0.0,0.0,814.41893893283
TumorVsNormal.csv,ENSG00000144642.22,ENSG00000144642,underexpressed,-2.06088773212286,2.58177852283537,-51.2817529394955,0.0,0.0,812.442986678458
TumorVsNormal.csv,ENSG00000213203.3,ENSG00000213203,underexpressed,-1.7105658101139,2.49962510000357,-51.2008962984989,0.0,0.0,810.724971560383
TumorVsNormal.csv,ENSG00000173269.14,ENSG00000173269,underexpressed,-2.16512996375636,4.11869699146744,-51.1175685102549,0.0,0.0,808.902066942166
TumorVsNormal.csv,ENSG00000174944.9,ENSG00000174944,underexpressed,-1.80083671876839,2.6996685794527,-51.0178275789049,0.0,0.0,806.812046602809
TumorVsNormal.csv,ENSG00000159433.12,ENSG00000159433,underexpressed,-2.47028779214701,2.36982610476444,-50.8472645307174,0.0,0.0,803.184097509127
TumorVsNormal.csv,ENSG00000203878.11,ENSG00000203878,underexpressed,-2.82597470727336,1.59106403201924,-50.7209726944064,0.0,0.0,800.509042609634
TumorVsNormal.csv,ENSG00000187416.12,ENSG00000187416,underexpressed,-2.37942884065906,1.89213053967792,-50.4880095827033,0.0,0.0,795.529903538821
TumorVsNormal.csv,ENSG00000171303.7,ENSG00000171303,underexpressed,-2.53104870845617,2.56575753132563,-50.4002896902071,0.0,0.0,793.630267833018
TumorVsNormal.csv,ENSG00000154258.17,ENSG00000154258,underexpressed,-2.35461937417304,2.13739252941942,-50.3539183042269,0.0,0.0,792.657741674644
TumorVsNormal.csv,ENSG00000103241.7,ENSG00000103241,underexpressed,-2.21294000338957,3.19170369722559,-50.1765250679281,0.0,0.0,788.821916564121
TumorVsNormal.csv,ENSG00000072163.20,ENSG00000072163,underexpressed,-2.06881516055657,2.90560644640724,-50.1243414898478,0.0,0.0,787.716546192147
TumorVsNormal.csv,ENSG00000168497.5,ENSG00000168497,underexpressed,-3.72594127944943,5.48440148590426,-50.0944539664693,0.0,0.0,787.074262169764
TumorVsNormal.csv,ENSG00000119457.8,ENSG00000119457,underexpressed,-2.55072380072183,2.52652239646849,-50.0808799099925,0.0,0.0,786.801961632004
TumorVsNormal.csv,ENSG00000148082.10,ENSG00000148082,underexpressed,-2.16423646273228,2.41784393820096,-50.0302820096386,0.0,0.0,785.725387115989
TumorVsNormal.csv,ENSG00000102547.19,ENSG00000102547,underexpressed,-1.85386339034201,3.47219871995759,-49.9815399606338,0.0,0.0,784.6418612311
TumorVsNormal.csv,ENSG00000227307.1,ENSG00000227307,underexpressed,-2.46638102516342,1.61369474666502,-49.9319519052199,0.0,0.0,783.649445013291
TumorVsNormal.csv,ENSG00000260468.1,ENSG00000260468,underexpressed,-3.6700062846341,2.81846641539503,-49.872985946396,0.0,0.0,782.350213980375
TumorVsNormal.csv,ENSG00000138356.14,ENSG00000138356,underexpressed,-2.57300195753225,2.98562655944212,-49.8432953979057,0.0,0.0,781.701124326809
TumorVsNormal.csv,ENSG00000115896.16,ENSG00000115896,underexpressed,-1.61185978017232,2.11615594460797,-49.8293429473168,0.0,0.0,781.445367352518
TumorVsNormal.csv,ENSG00000136114.17,ENSG00000136114,underexpressed,-1.95118357283816,2.96942096118466,-49.8285788650686,0.0,0.0,781.387127038583
TumorVsNormal.csv,ENSG00000286508.1,ENSG00000286508,underexpressed,-2.03077996648991,1.68444799331516,-49.8049127524675,0.0,0.0,780.932722104135
TumorVsNormal.csv,ENSG00000187800.13,ENSG00000187800,underexpressed,-1.75854355941738,2.6502861594696,-49.7837865309998,0.0,0.0,780.443959539266
TumorVsNormal.csv,ENSG00000109906.14,ENSG00000109906,underexpressed,-3.56280049814169,3.02827230745487,-49.7509250755501,0.0,0.0,779.727993886679
TumorVsNormal.csv,ENSG00000213144.2,ENSG00000213144,underexpressed,-1.83034598808082,2.17019026601631,-49.7374022764117,0.0,0.0,779.47255021776
TumorVsNormal.csv,ENSG00000161835.11,ENSG00000161835,underexpressed,-2.31795465621764,3.86981889461567,-49.7082217494832,0.0,0.0,778.784664735275
TumorVsNormal.csv,ENSG00000204305.14,ENSG00000204305,underexpressed,-5.6570831337284,6.0745806493349,-49.641770941357,0.0,0.0,777.414489814613
TumorVsNormal.csv,ENSG00000186642.16,ENSG00000186642,underexpressed,-1.58987889426807,2.13536360397472,-49.6268008796685,0.0,0.0,777.108026878432
TumorVsNormal.csv,ENSG00000085265.11,ENSG00000085265,underexpressed,-2.17663857567185,2.78803659541552,-49.578495881641,0.0,0.0,776.03778812571
TumorVsNormal.csv,ENSG00000119865.9,ENSG00000119865,underexpressed,-1.61017039040175,3.17083345346188,-49.5709303679892,0.0,0.0,775.861308428637
TumorVsNormal.csv,ENSG00000213853.10,ENSG00000213853,underexpressed,-2.59110175207915,6.43914397026016,-49.5512425667608,0.0,0.0,775.44648285261
TumorVsNormal.csv,ENSG00000076555.15,ENSG00000076555,underexpressed,-1.83797163102301,2.64072732468191,-49.5499913548085,0.0,0.0,775.437653777717
TumorVsNormal.csv,ENSG00000287382.1,ENSG00000287382,underexpressed,-1.65785098463128,2.1798278715901,-49.4989977872067,0.0,0.0,774.368148472476
TumorVsNormal.csv,ENSG00000109771.15,ENSG00000109771,underexpressed,-2.56686028133386,2.46562833624339,-49.495952073069,0.0,0.0,774.282520991377
TumorVsNormal.csv,ENSG00000154133.15,ENSG00000154133,underexpressed,-2.23593816285801,3.15507242650892,-49.4696109078122,0.0,0.0,773.688605601523
TumorVsNormal.csv,ENSG00000137834.15,ENSG00000137834,underexpressed,-2.15707837744472,2.84242391499514,-49.3566543425687,0.0,0.0,771.280872445932
TumorVsNormal.csv,ENSG00000174837.15,ENSG00000174837,underexpressed,-1.98796239342996,2.00890107366813,-49.3418288257227,0.0,0.0,771.003341405597
TumorVsNormal.csv,ENSG00000250978.5,ENSG00000250978,underexpressed,-2.81143870086129,2.38226187683192,-49.3384018831484,0.0,0.0,770.908755385808
TumorVsNormal.csv,ENSG00000099260.11,ENSG00000099260,underexpressed,-1.94763887942031,3.08952038142912,-49.2154128067608,0.0,0.0,768.243482929209
TumorVsNormal.csv,ENSG00000185483.12,ENSG00000185483,underexpressed,-2.09501871316154,2.7426078501521,-49.1285258341795,0.0,0.0,766.393980238153
TumorVsNormal.csv,ENSG00000279662.1,ENSG00000279662,underexpressed,-3.24330320108305,2.84703225077858,-49.0958104681411,0.0,0.0,765.692615509939
TumorVsNormal.csv,ENSG00000163788.14,ENSG00000163788,underexpressed,-1.66352599704665,4.25112735186939,-49.0477825862473,0.0,0.0,764.619994970654
TumorVsNormal.csv,ENSG00000117114.20,ENSG00000117114,underexpressed,-2.2764753762907,3.42979368926779,-49.0404584417547,0.0,0.0,764.479803359706
TumorVsNormal.csv,ENSG00000158352.16,ENSG00000158352,underexpressed,-2.71466285426475,3.58845907204031,-48.959637699879,0.0,0.0,762.743614047411
TumorVsNormal.csv,ENSG00000198844.12,ENSG00000198844,underexpressed,-1.93630083413048,2.73349802437061,-48.9539083113107,0.0,0.0,762.649170872827
TumorVsNormal.csv,ENSG00000262370.6,ENSG00000262370,underexpressed,-1.85968284567416,2.2448045996902,-48.899774120742,0.0,0.0,761.515586285762
TumorVsNormal.csv,ENSG00000047617.15,ENSG00000047617,underexpressed,-2.2808649807189,1.74510390752753,-48.8689704036252,0.0,0.0,760.870570354301
TumorVsNormal.csv,ENSG00000128268.12,ENSG00000128268,underexpressed,-2.49148935294037,2.88509088530567,-48.8119621316,0.0,0.0,759.596651305622
TumorVsNormal.csv,ENSG00000106809.11,ENSG00000106809,underexpressed,-2.80909293383956,2.87187546770832,-48.7949150400362,0.0,0.0,759.2298013936
TumorVsNormal.csv,ENSG00000121075.11,ENSG00000121075,underexpressed,-2.32390829530983,3.07640131225828,-48.7422729535732,0.0,0.0,758.089383429309
TumorVsNormal.csv,ENSG00000173517.10,ENSG00000173517,underexpressed,-2.01645774275353,3.52486895355552,-48.5815847807722,0.0,0.0,754.625721965735
TumorVsNormal.csv,ENSG00000250073.3,ENSG00000250073,underexpressed,-1.61622199194522,1.96248107256465,-48.4918717159299,0.0,0.0,752.772564259577
TumorVsNormal.csv,ENSG00000149534.9,ENSG00000149534,underexpressed,-2.23393302479272,2.51079089746252,-48.4916870978994,0.0,0.0,752.733569034996
TumorVsNormal.csv,ENSG00000255471.1,ENSG00000255471,underexpressed,-2.4105626002605,2.14667687881583,-48.4859776231742,0.0,0.0,752.629253224726
TumorVsNormal.csv,ENSG00000176435.7,ENSG00000176435,underexpressed,-2.40128649881362,5.14339713620897,-48.4651567820334,0.0,0.0,752.122681626815
TumorVsNormal.csv,ENSG00000113555.6,ENSG00000113555,underexpressed,-1.97921446575274,3.61990775208123,-48.4547923383503,0.0,0.0,751.898456476073
TumorVsNormal.csv,ENSG00000174804.4,ENSG00000174804,underexpressed,-2.18264163657879,3.87767835975063,-48.4346615591277,0.0,0.0,751.462469700916
TumorVsNormal.csv,ENSG00000116194.13,ENSG00000116194,underexpressed,-2.42113420858574,2.62251575299211,-48.4100739460095,0.0,0.0,750.976822456436
TumorVsNormal.csv,ENSG00000160867.15,ENSG00000160867,underexpressed,-2.5732775173856,3.21629497200943,-48.3624930173985,0.0,0.0,749.929748169872
TumorVsNormal.csv,ENSG00000168907.13,ENSG00000168907,underexpressed,-2.79654908962474,3.40252487888064,-48.2992604785896,0.0,0.0,748.566533256768
TumorVsNormal.csv,ENSG00000108387.15,ENSG00000108387,underexpressed,-1.33520855800574,2.18090412755432,-48.2939362731609,0.0,0.0,748.51537204075
TumorVsNormal.csv,ENSG00000188536.13,ENSG00000188536,underexpressed,-4.36633559658408,4.77239922271619,-48.2819021571908,0.0,0.0,748.206001403288
TumorVsNormal.csv,ENSG00000031081.11,ENSG00000031081,underexpressed,-2.51992073812602,4.32867813487382,-48.2221095680647,0.0,0.0,746.894976006537
TumorVsNormal.csv,ENSG00000276644.5,ENSG00000276644,underexpressed,-2.0133575745955,2.30847692117784,-48.1944528355212,0.0,0.0,746.361325999676
TumorVsNormal.csv,ENSG00000144655.15,ENSG00000144655,underexpressed,-2.62414108012995,5.70740458896436,-48.1878182955788,0.0,0.0,746.171769773084
TumorVsNormal.csv,ENSG00000105339.11,ENSG00000105339,underexpressed,-2.13965105037221,3.92085606717591,-48.1143076482085,0.0,0.0,744.575930478685
TumorVsNormal.csv,ENSG00000144331.20,ENSG00000144331,underexpressed,-2.95299648322141,2.96107171188194,-48.0427433750514,0.0,0.0,743.066556579156
TumorVsNormal.csv,ENSG00000163687.14,ENSG00000163687,underexpressed,-2.38080598941564,2.42028940314052,-48.0316217426316,0.0,0.0,742.852273766685
TumorVsNormal.csv,ENSG00000163464.8,ENSG00000163464,underexpressed,-2.22746454439126,1.94118121595695,-47.9650171990496,0.0,0.0,741.446305049498
TumorVsNormal.csv,ENSG00000183722.9,ENSG00000183722,underexpressed,-1.92684732965544,4.5664008615281,-47.9477417853296,0.0,0.0,740.989423877239
TumorVsNormal.csv,ENSG00000197381.16,ENSG00000197381,underexpressed,-1.87453062025368,3.45845572342487,-47.8870760829124,0.0,0.0,739.697690841297
TumorVsNormal.csv,ENSG00000224276.1,ENSG00000224276,underexpressed,-2.58365105642716,2.05557832181014,-47.8202033894209,0.0,0.0,738.320191122431
TumorVsNormal.csv,ENSG00000107317.13,ENSG00000107317,underexpressed,-1.81649016506551,2.1517034521587,-47.6615965643999,0.0,0.0,734.910980082332
TumorVsNormal.csv,ENSG00000187116.14,ENSG00000187116,underexpressed,-1.89756556087707,3.01088245707889,-47.5991527849576,0.0,0.0,733.521823824505
TumorVsNormal.csv,ENSG00000095637.22,ENSG00000095637,underexpressed,-2.31432395605281,3.38637510599903,-47.5820090015435,0.0,0.0,733.135289805153
TumorVsNormal.csv,ENSG00000134256.12,ENSG00000134256,underexpressed,-1.76036804636322,2.57843275133935,-47.5786729627246,0.0,0.0,733.105549360768
TumorVsNormal.csv,ENSG00000154065.17,ENSG00000154065,underexpressed,-2.51899453254285,3.37872097740797,-47.5800809923287,0.0,0.0,733.096124167706
TumorVsNormal.csv,ENSG00000112902.12,ENSG00000112902,underexpressed,-2.77383048995983,3.48052882188032,-47.5741700188455,0.0,0.0,732.968245354759
TumorVsNormal.csv,ENSG00000101938.15,ENSG00000101938,underexpressed,-3.53377516802299,4.07082313188741,-47.5581689355283,0.0,0.0,732.625723060419
TumorVsNormal.csv,ENSG00000133561.15,ENSG00000133561,underexpressed,-2.35614628895592,4.50961549005275,-47.4958909682552,2e-323,1.3e-321,731.27008194364
TumorVsNormal.csv,ENSG00000176438.12,ENSG00000176438,underexpressed,-1.74939532617524,2.27476238036697,-47.4388571200952,4e-323,2.594e-321,730.113383452167
TumorVsNormal.csv,ENSG00000163637.13,ENSG00000163637,underexpressed,-1.80194095406331,2.65060401590558,-47.4134519830405,7e-323,4.52e-321,729.54296707204
TumorVsNormal.csv,ENSG00000274736.5,ENSG00000274736,underexpressed,-2.11827469879118,2.43755601290735,-47.2402195163863,2.747e-321,1.78916e-319,725.818955241773
TumorVsNormal.csv,ENSG00000128849.11,ENSG00000128849,underexpressed,-2.67027230148637,4.08551075225814,-47.1865420416502,8.735e-321,5.66965e-319,724.611045568407
TumorVsNormal.csv,ENSG00000166265.13,ENSG00000166265,underexpressed,-1.93711961149771,3.84404636127346,-47.1845504680718,9.11e-321,5.89297e-319,724.56404891903
TumorVsNormal.csv,ENSG00000197471.12,ENSG00000197471,underexpressed,-2.19911353268041,3.52729743132913,-47.0631395446813,1.2474e-319,8.04091e-318,721.955649708303
TumorVsNormal.csv,ENSG00000066405.13,ENSG00000066405,underexpressed,-5.45662549718437,4.66997162054512,-47.0206580597793,3.11706e-319,2.0023908e-317,721.077610044301
TumorVsNormal.csv,ENSG00000250410.1,ENSG00000250410,underexpressed,-2.55395871387651,2.17233044540868,-46.9920858100205,5.7711e-319,3.6946743e-317,720.486053210395
TumorVsNormal.csv,ENSG00000011201.12,ENSG00000011201,underexpressed,-2.82358448054683,4.33103855840082,-46.981065734042,7.3189e-319,4.6696516e-317,720.187489974612
TumorVsNormal.csv,ENSG00000165757.9,ENSG00000165757,underexpressed,-2.37450570125574,4.2332623399924,-46.9709090855263,9.11047e-319,5.7930244e-317,719.961181023596
TumorVsNormal.csv,ENSG00000172752.14,ENSG00000172752,underexpressed,-1.90502508360951,2.03776219750081,-46.9461840787133,1.55258e-318,9.805833e-317,719.509353966654
TumorVsNormal.csv,ENSG00000234456.8,ENSG00000234456,underexpressed,-1.69566447461399,2.3334473343033,-46.9466682902442,1.536445e-318,9.7367034e-317,719.507538575722
TumorVsNormal.csv,ENSG00000254703.2,ENSG00000254703,underexpressed,-1.693350349855,2.02803242291157,-46.9194691903687,2.761906e-318,1.7385179e-316,718.939934244223
TumorVsNormal.csv,ENSG00000107742.13,ENSG00000107742,underexpressed,-3.05060411414937,5.21479332826014,-46.8918185893938,5.01347e-318,3.14524097e-316,718.272012626333
TumorVsNormal.csv,ENSG00000267280.5,ENSG00000267280,underexpressed,-1.85240004852113,2.50023012077946,-46.8259442196988,2.0751943e-317,1.297549813e-315,716.894945161202
TumorVsNormal.csv,ENSG00000173457.11,ENSG00000173457,overexpressed,2.14528923697509,6.6118395838701,46.7394033578421,1.3416173e-316,8.360816243e-315,714.964261941636
TumorVsNormal.csv,ENSG00000164741.15,ENSG00000164741,underexpressed,-3.05884025744829,4.3831249128522,-46.7088419948924,2.59360947e-316,1.610957826e-314,714.320472633042
TumorVsNormal.csv,ENSG00000138735.16,ENSG00000138735,underexpressed,-2.50973600216642,3.71131621294418,-46.7070531756267,2.6956366e-316,1.668803669e-314,714.279920654797
TumorVsNormal.csv,ENSG00000165323.15,ENSG00000165323,underexpressed,-2.44545430795166,1.63975084380474,-46.6781272308343,5.0307429e-316,3.0939893587e-314,713.746165297565
TumorVsNormal.csv,ENSG00000260310.1,ENSG00000260310,underexpressed,-3.03117881772784,2.43243060876864,-46.6789077404686,4.9467542e-316,3.0523426183e-314,713.723157997354
TumorVsNormal.csv,ENSG00000111452.13,ENSG00000111452,underexpressed,-2.36999351620712,2.7917665500972,-46.6244686609258,1.600759056e-315,9.81275764e-314,712.528698738064
TumorVsNormal.csv,ENSG00000140807.7,ENSG00000140807,underexpressed,-2.01164368121198,2.18147823312154,-46.4448575150346,7.71449802e-314,4.713633676244e-312,708.693113818888
